id,kabkot_id,kecamatan
2202,169,Gabuswetan
2203,169,Gantar
2204,169,Haurgeulis
2205,169,Indramayu
2206,169,Jatibarang
2207,169,Juntinyuat
2208,169,Kandanghaur
2209,169,Karangampel
2210,169,Kedokan Bunder
2211,169,Kertasemaya
2212,169,Krangkeng
2213,169,Kroya
2214,169,Lelea
2215,169,Lohbener
2216,169,Losarang
2217,169,Pasekan
2218,169,Patrol
2219,169,Sindang
2220,169,Sliyeg
2221,169,Sukagumiwang
2222,169,Sukra
2223,169,Trisi/Terisi
2224,169,Tukdana
2225,169,Widasari
2226,170,Banyusari
2227,170,Batujaya
2228,170,Ciampel
2229,170,Cibuaya
2230,170,Cikampek
2231,170,Cilamaya Kulon
2232,170,Cilamaya Wetan
2233,170,Cilebar
2234,170,Jatisari
2235,170,Jayakerta
2236,170,Karawang Barat
2237,170,Karawang Timur
2238,170,Klari
2239,170,Kotabaru
2240,170,Kutawaluya
2241,170,Lemahabang
2242,170,Majalaya
2243,170,Pakisjaya
2244,170,Pangkalan
2245,170,Pedes
2246,170,Purwasari
2247,170,Rawamerta
2248,170,Rengasdengklok
2249,170,Talagasari
2250,170,Tegalwaru
2251,170,Telukjambe Barat
2252,170,Telukjambe Timur
2253,170,Tempuran
2254,170,Tirtajaya
2255,170,Tirtamulya
2256,171,Ciawigebang
2257,171,Cibeureum
2258,171,Cibingbin
2259,171,Cidahu
2260,171,Cigandamekar
2261,171,Cigugur
2262,171,Cilebak
2263,171,Cilimus
2264,171,Cimahi
2265,171,Ciniru
2266,171,Cipicung
2267,171,Ciwaru
2268,171,Darma
2269,171,Garawangi
2270,171,Hantara
2271,171,Jalaksana
2272,171,Japara
2273,171,Kadugede
2274,171,Kalimanggis
2275,171,Karangkancana
2276,171,Kramat Mulya
2277,171,Kuningan
2278,171,Lebakwangi
2279,171,Luragung
2280,171,Maleber
2281,171,Mandirancan
2282,171,Nusaherang
2283,171,Pancalang
2284,171,Pasawahan
2285,171,Selajambe
2286,171,Sindangagung
2287,171,Subang
2288,172,Argapura
2289,172,Banjaran
2290,172,Bantarujeg
2291,172,Cigasong
2292,172,Cikijing
2293,172,Cingambul
2294,172,Dawuan
2295,172,Jatitujuh
2296,172,Jatiwangi
2297,172,Kadipaten
2298,172,Kasokandel
2299,172,Kertajati
2300,172,Lemahsugih
2301,172,Leuwimunding
2302,172,Ligung
2303,172,Maja
2304,172,Majalengka
2305,172,Malausma
2306,172,Palasah
2307,172,Panyingkiran
2308,172,Rajagaluh
2309,172,Sindang
2310,172,Sindangwangi
2311,172,Sukahaji
2312,172,Sumberjaya
2313,172,Talaga
2314,173,Cigugur
2315,173,Cijulang
2316,173,Cimerak
2317,173,Kalipucang
2318,173,Langkaplancar
2319,173,Mangunjaya
2320,173,Padaherang
2321,173,Pangandaran
2322,173,Parigi
2323,173,Sidamulih
2324,174,Babakancikao
2325,174,Bojong
2326,174,Bungursari
2327,174,Campaka
2328,174,Cibatu
2329,174,Darangdan
2330,174,Jatiluhur
2331,174,Kiarapedes
2332,174,Maniis
2333,174,Pasawahan
2334,174,Plered
2335,174,Pondoksalam
2336,174,Purwakarta
2337,174,Sukasari
2338,174,Sukatani
2339,174,Tegal Waru
2340,174,Wanayasa
2341,175,Binong
2342,175,Blanakan
2343,175,Ciasem
2344,175,Ciater
2345,175,Cibogo
2346,175,Cijambe
2347,175,Cikaum
2348,175,Cipeundeuy
2349,175,Cipunagara
2350,175,Cisalak
2351,175,Compreng
2352,175,Dawuan
2353,175,Jalancagak
2354,175,Kalijati
2355,175,Kasomalang
2356,175,Legonkulon
2357,175,Pabuaran
2358,175,Pagaden
2359,175,Pagaden Barat
2360,175,Pamanukan
2361,175,Patokbeusi
2362,175,Purwadadi
2363,175,Pusakajaya
2364,175,Pusakanagara
2365,175,Sagalaherang
2366,175,Serangpanjang
2367,175,Subang
2368,175,Sukasari
2369,175,Tambakdahan
2370,175,Tanjungsiang
2371,176,Bantargadung
2372,176,Bojong Genteng
2373,176,Caringin
2374,176,Ciambar
2375,176,Cibadak
2376,176,Cibitung
2377,176,Cicantayan
2378,176,Cicurug
2379,176,Cidadap
2380,176,Cidahu
2381,176,Cidolog
2382,176,Ciemas
2383,176,Cikakak
2384,176,Cikembar
2385,176,Cikidang
2386,176,Cimanggu
2387,176,Ciracap
2388,176,Cireunghas
2389,176,Cisaat
2390,176,Cisolok
2391,176,Curugkembar
2392,176,Geger Bitung
2393,176,Gunungguruh
2394,176,Jampang Kulon
2395,176,Jampang Tengah
2396,176,Kabandungan
2397,176,Kadudampit
2398,176,Kalapa Nunggal
2399,176,Kalibunder
2400,176,Kebonpedes
2401,176,Lengkong
2402,176,Nagrak
2403,176,Nyalindung
2404,176,Pabuaran
2405,176,Parakan Salak
2406,176,Parung Kuda
2407,176,Pelabuhanratu
2408,176,Purabaya
2409,176,Sagaranten
2410,176,Simpenan
2411,176,Sukabumi
2412,176,Sukalarang
2413,176,Sukaraja
2414,176,Surade
2415,176,Tegalbuleud
2416,176,Waluran
2417,176,Warungkiara
2418,177,Buahdua
2419,177,Cibugel
2420,177,Cimalaka
2421,177,Cimanggung
2422,177,Cisarua
2423,177,Cisitu
2424,177,Conggeang
2425,177,Darmaraja
2426,177,Ganeas
2427,177,Jatigede
2428,177,Jatinangor
2429,177,Jatinunggal
2430,177,Pamulihan
2431,177,Paseh
2432,177,Rancakalong
2433,177,Situraja
2434,177,Sukasari
2435,177,Sumedang Selatan
2436,177,Sumedang Utara
2437,177,Surian
2438,177,Tanjungkerta
2439,177,Tanjungmedar
2440,177,Tanjungsari
2441,177,Tomo
2442,177,Ujungjaya
2443,177,Wado
2444,178,Bantarkalong
2445,178,Bojongasih
2446,178,Bojonggambir
2447,178,Ciawi
2448,178,Cibalong
2449,178,Cigalontang
2450,178,Cikalong
2451,178,Cikatomas
2452,178,Cineam
2453,178,Cipatujah
2454,178,Cisayong
2455,178,Culamega
2456,178,Gunung Tanjung
2457,178,Jamanis
2458,178,Jatiwaras
2459,178,Kadipaten
2460,178,Karang Jaya
2461,178,Karangnunggal
2462,178,Leuwisari
2463,178,Mangunreja
2464,178,Manonjaya
2465,178,Padakembang
2466,178,Pagerageung
2467,178,Pancatengah
2468,178,Parungponteng
2469,178,Puspahiang
2470,178,Rajapolah
2471,178,Salawu
2472,178,Salopa
2473,178,Sariwangi
2474,178,Singaparna
2475,178,Sodonghilir
2476,178,Sukahening
2477,178,Sukaraja
2478,178,Sukarame
2479,178,Sukaratu
2480,178,Sukaresik
2481,178,Tanjungjaya
2482,178,Taraju
2483,179,Andir
2484,179,Antapani (Cicadas)
2485,179,Arcamanik
2486,179,Astana Anyar
2487,179,Babakan Ciparay
2488,179,Bandung Kidul
2489,179,Bandung Kulon
2490,179,Bandung Wetan
2491,179,Batununggal
2492,179,Bojongloa Kaler
2493,179,Bojongloa Kidul
2494,179,Buahbatu (Margacinta)
2495,179,Cibeunying Kaler
2496,179,Cibeunying Kidul
2497,179,Cibiru
2498,179,Cicendo
2499,179,Cidadap
2500,179,Cinambo
2501,179,Coblong
2502,179,Gedebage
2503,179,Kiaracondong
2504,179,Lengkong
2505,179,Mandalajati
2506,179,Panyileukan
2507,179,Rancasari
2508,179,Regol
2509,179,Sukajadi
2510,179,Sukasari
2511,179,Sumur Bandung
2512,179,Ujung Berung
2513,180,Banjar
2514,180,Langensari
2515,180,Pataruman
2516,180,Purwaharja
2517,181,Bantar Gebang
2518,181,Bekasi Barat
2519,181,Bekasi Selatan
2520,181,Bekasi Timur
2521,181,Bekasi Utara
2522,181,Jati Sampurna
2523,181,Jatiasih
2524,181,Medan Satria
2525,181,Mustika Jaya
2526,181,Pondok Gede
2527,181,Pondok Melati
2528,181,Rawalumbu
2529,182,Bogor Barat - Kota
2530,182,Bogor Selatan - Kota
2531,182,Bogor Tengah - Kota
2532,182,Bogor Timur - Kota
2533,182,Bogor Utara - Kota
2534,182,Tanah Sereal
2535,183,Cimahi Selatan
2536,183,Cimahi Tengah
2537,183,Cimahi Utara
2538,184,Harjamukti
2539,184,Kejaksan
2540,184,Kesambi
2541,184,Lemahwungkuk
2542,184,Pekalipan
2543,185,Beji
2544,185,Bojongsari
2545,185,Cilodong
2546,185,Cimanggis
2547,185,Cinere
2548,185,Cipayung
2549,185,Limo
2550,185,Pancoran Mas
2551,185,Sawangan
2552,185,Sukmajaya
2553,185,Tapos
2554,186,Baros
2555,186,Cibeureum
2556,186,Cikole
2557,186,Citamiang
2558,186,Gunung Puyuh
2559,186,Lembursitu
2560,186,Warudoyong
2561,187,Bungursari
2562,187,Cibeureum
2563,187,Cihideung
2564,187,Cipedes
2565,187,Indihiang
2566,187,Kawalu
2567,187,Mangkubumi
2568,187,Purbaratu
2569,187,Tamansari
2570,187,Tawang
2571,188,Banjarmangu
2572,188,Banjarnegara
2573,188,Batur
2574,188,Bawang
2575,188,Kalibening
2576,188,Karangkobar
2577,188,Madukara
2578,188,Mandiraja
2579,188,Pagedongan
2580,188,Pagentan
2581,188,Pandanarum
2582,188,Pejawaran
2583,188,Punggelan
2584,188,Purwonegoro
2585,188,Purworejo Klampok
2586,188,Rakit
2587,188,Sigaluh
2588,188,Susukan
2589,188,Wanadadi (Wonodadi)
2590,188,Wanayasa
2591,189,Ajibarang
2592,189,Banyumas
2593,189,Baturaden
2594,189,Cilongok
2595,189,Gumelar
2596,189,Jatilawang
2597,189,Kalibagor
2598,189,Karanglewas
2599,189,Kebasen
2600,189,Kedung Banteng
2601,189,Kembaran
2602,189,Kemranjen
2603,189,Lumbir
2604,189,Patikraja
2605,189,Pekuncen
2606,189,Purwojati
2607,189,Purwokerto Barat
2608,189,Purwokerto Selatan
2609,189,Purwokerto Timur
2610,189,Purwokerto Utara
2611,189,Rawalo
2612,189,Sokaraja
2613,189,Somagede
2614,189,Sumbang
2615,189,Sumpiuh
2616,189,Tambak
2617,189,Wangon
2618,190,Bandar
2619,190,Banyuputih
2620,190,Batang
2621,190,Bawang
2622,190,Blado
2623,190,Gringsing
2624,190,Kandeman
2625,190,Limpung
2626,190,Pecalungan
2627,190,Reban
2628,190,Subah
2629,190,Tersono
2630,190,Tulis
2631,190,Warungasem
2632,190,Wonotunggal
2633,191,Banjarejo
2634,191,Blora kota
2635,191,Bogorejo
2636,191,Cepu
2637,191,Japah
2638,191,Jati
2639,191,Jepon
2640,191,Jiken
2641,191,Kedungtuban
2642,191,Kradenan
2643,191,Kunduran
2644,191,Ngawen
2645,191,Randublatung
2646,191,Sambong
2647,191,Todanan
2648,191,Tunjungan
2649,192,Ampel
2650,192,Andong
2651,192,Banyudono
2652,192,Boyolali
2653,192,Cepogo
2654,192,Juwangi
2655,192,Karanggede
2656,192,Kemusu
2657,192,Klego
2658,192,Mojosongo
2659,192,Musuk
2660,192,Ngemplak
2661,192,Nogosari
2662,192,Sambi
2663,192,Sawit
2664,192,Selo
2665,192,Simo
2666,192,Teras
2667,192,Wonosegoro
2668,193,Banjarharjo
2669,193,Bantarkawung
2670,193,Brebes
2671,193,Bulakamba
2672,193,Bumiayu
2673,193,Jatibarang
2674,193,Kersana
2675,193,Ketanggungan
2676,193,Larangan
2677,193,Losari
2678,193,Paguyangan
2679,193,Salem
2680,193,Sirampog
2681,193,Songgom
2682,193,Tanjung
2683,193,Tonjong
2684,193,Wanasari
2685,194,Adipala
2686,194,Bantarsari
2687,194,Binangun
2688,194,Cilacap Selatan
2689,194,Cilacap Tengah
2690,194,Cilacap Utara
2691,194,Cimanggu
2692,194,Cipari
2693,194,Dayeuhluhur
2694,194,Gandrungmangu
2695,194,Jeruklegi
2696,194,Kampung Laut
2697,194,Karangpucung
2698,194,Kawunganten
2699,194,Kedungreja
2700,194,Kesugihan
2701,194,Kroya
2702,194,Majenang
2703,194,Maos
2704,194,Nusawungu
2705,194,Patimuan
2706,194,Sampang
2707,194,Sidareja
2708,194,Wanareja
2709,195,Bonang
2710,195,Demak
2711,195,Dempet
2712,195,Gajah
2713,195,Guntur
2714,195,Karang Tengah
2715,195,Karanganyar
2716,195,Karangawen
2717,195,Kebonagung
2718,195,Mijen
2719,195,Mranggen
2720,195,Sayung
2721,195,Wedung
2722,195,Wonosalam
2723,196,Brati
2724,196,Gabus
2725,196,Geyer
2726,196,Godong
2727,196,Grobogan
2728,196,Gubug
2729,196,Karangrayung
2730,196,Kedungjati
2731,196,Klambu
2732,196,Kradenan
2733,196,Ngaringan
2734,196,Penawangan
2735,196,Pulokulon
2736,196,Purwodadi
2737,196,Tanggungharjo
2738,196,Tawangharjo
2739,196,Tegowanu
2740,196,Toroh
2741,196,Wirosari
2742,197,Bangsri
2743,197,Batealit
2744,197,Donorojo
2745,197,Jepara
2746,197,Kalinyamatan
2747,197,Karimunjawa
2748,197,Kedung
2749,197,Keling
2750,197,Kembang
2751,197,Mayong
2752,197,Mlonggo
2753,197,Nalumsari
2754,197,Pakis Aji
2755,197,Pecangaan
2756,197,Tahunan
2757,197,Welahan
2758,198,Colomadu
2759,198,Gondangrejo
2760,198,Jaten
2761,198,Jatipuro
2762,198,Jatiyoso
2763,198,Jenawi
2764,198,Jumantono
2765,198,Jumapolo
2766,198,Karanganyar
2767,198,Karangpandan
2768,198,Kebakkramat
2769,198,Kerjo
2770,198,Matesih
2771,198,Mojogedang
2772,198,Ngargoyoso
2773,198,Tasikmadu
2774,198,Tawangmangu
2775,199,Adimulyo
2776,199,Alian/Aliyan
2777,199,Ambal
2778,199,Ayah
2779,199,Bonorowo
2780,199,Buayan
2781,199,Buluspesantren
2782,199,Gombong
2783,199,Karanganyar
2784,199,Karanggayam
2785,199,Karangsambung
2786,199,Kebumen
2787,199,Klirong
2788,199,Kutowinangun
2789,199,Kuwarasan
2790,199,Mirit
2791,199,Padureso
2792,199,Pejagoan
2793,199,Petanahan
2794,199,Poncowarno
2795,199,Prembun
2796,199,Puring
2797,199,Rowokele
2798,199,Sadang
2799,199,Sempor
2800,199,Sruweng
2801,200,Boja
2802,200,Brangsong
2803,200,Cepiring
2804,200,Gemuh
2805,200,Kaliwungu
2806,200,Kaliwungu Selatan
2807,200,Kangkung
2808,200,Kendal
2809,200,Limbangan
2810,200,Ngampel
2811,200,Pagerruyung
2812,200,Patean
2813,200,Patebon
2814,200,Pegandon
2815,200,Plantungan
2816,200,Ringinarum
2817,200,Rowosari
2818,200,Singorojo
2819,200,Sukorejo
2820,200,Weleri
2821,201,Bayat
2822,201,Cawas
2823,201,Ceper
2824,201,Delanggu
2825,201,Gantiwarno
2826,201,Jatinom
2827,201,Jogonalan
2828,201,Juwiring
2829,201,Kalikotes
2830,201,Karanganom
2831,201,Karangdowo
2832,201,Karangnongko
2833,201,Kebonarum
2834,201,Kemalang
2835,201,Klaten Selatan
2836,201,Klaten Tengah
2837,201,Klaten Utara
2838,201,Manisrenggo
2839,201,Ngawen
2840,201,Pedan
2841,201,Polanharjo
2842,201,Prambanan
2843,201,Trucuk
2844,201,Tulung
2845,201,Wedi
2846,201,Wonosari
2847,202,Bae
2848,202,Dawe
2849,202,Gebog
2850,202,Jati
2851,202,Jekulo
2852,202,Kaliwungu
2853,202,Kudus Kota
2854,202,Mejobo
2855,202,Undaan
2856,203,Bandongan
2857,203,Borobudur
2858,203,Candimulyo
2859,203,Dukun
2860,203,Grabag
2861,203,Kajoran
2862,203,Kaliangkrik
2863,203,Mertoyudan
2864,203,Mungkid
2865,203,Muntilan
2866,203,Ngablak
2867,203,Ngluwar
2868,203,Pakis
2869,203,Salam
2870,203,Salaman
2871,203,Sawangan
2872,203,Secang
2873,203,Srumbung
2874,203,Tegalrejo
2875,203,Tempuran
2876,203,Windusari
2877,204,Batangan
2878,204,Cluwak
2879,204,Dukuhseti
2880,204,Gabus
2881,204,Gembong
2882,204,Gunungwungkal
2883,204,Jaken
2884,204,Jakenan
2885,204,Juwana
2886,204,Kayen
2887,204,Margorejo
2888,204,Margoyoso
2889,204,Pati
2890,204,Pucakwangi
2891,204,Sukolilo
2892,204,Tambakromo
2893,204,Tayu
2894,204,Tlogowungu
2895,204,Trangkil
2896,204,Wedarijaksa
2897,204,Winong
2898,205,Bojong
2899,205,Buaran
2900,205,Doro
2901,205,Kajen
2902,205,Kandangserang
2903,205,Karanganyar
2904,205,Karangdadap
2905,205,Kedungwuni
2906,205,Kesesi
2907,205,Lebakbarang
2908,205,Paninggaran
2909,205,Petungkriono/Petungkriyono
2910,205,Siwalan
2911,205,Sragi
2912,205,Talun
2913,205,Tirto
2914,205,Wiradesa
2915,205,Wonokerto
2916,205,Wonopringgo
2917,206,Ampelgading
2918,206,Bantarbolang
2919,206,Belik
2920,206,Bodeh
2921,206,Comal
2922,206,Moga
2923,206,Pemalang
2924,206,Petarukan
2925,206,Pulosari
2926,206,Randudongkal
2927,206,Taman
2928,206,Ulujami
2929,206,Warungpring
2930,206,Watukumpul
2931,207,Bobotsari
2932,207,Bojongsari
2933,207,Bukateja
2934,207,Kaligondang
2935,207,Kalimanah
2936,207,Karanganyar
2937,207,Karangjambu
2938,207,Karangmoncol
2939,207,Karangreja
2940,207,Kejobong
2941,207,Kemangkon
2942,207,Kertanegara
2943,207,Kutasari
2944,207,Mrebet
2945,207,Padamara
2946,207,Pengadegan
2947,207,Purbalingga
2948,207,Rembang
2949,208,Bagelen
2950,208,Banyuurip
2951,208,Bayan
2952,208,Bener
2953,208,Bruno
2954,208,Butuh
2955,208,Gebang
2956,208,Grabag
2957,208,Kaligesing
2958,208,Kemiri
2959,208,Kutoarjo
2960,208,Loano
2961,208,Ngombol
2962,208,Pituruh
2963,208,Purwodadi
2964,208,Purworejo
2965,209,Bulu
2966,209,Gunem
2967,209,Kaliori
2968,209,Kragan
2969,209,Lasem
2970,209,Pamotan
2971,209,Pancur
2972,209,Rembang
2973,209,Sale
2974,209,Sarang
2975,209,Sedan
2976,209,Sluke
2977,209,Sulang
2978,209,Sumber
2979,210,Ambarawa
2980,210,Bancak
2981,210,Bandungan
2982,210,Banyubiru
2983,210,Bawen
2984,210,Bergas
2985,210,Bringin
2986,210,Getasan
2987,210,Jambu
2988,210,Kaliwungu
2989,210,Pabelan
2990,210,Pringapus
2991,210,Sumowono
2992,210,Suruh
2993,210,Susukan
2994,210,Tengaran
2995,210,Tuntang
2996,210,Ungaran Barat
2997,210,Ungaran Timur
2998,211,Gemolong
2999,211,Gesi
3000,211,Gondang
3001,211,Jenar
3002,211,Kalijambe
3003,211,Karangmalang
3004,211,Kedawung
3005,211,Masaran
3006,211,Miri
3007,211,Mondokan
3008,211,Ngrampal
3009,211,Plupuh
3010,211,Sambirejo
3011,211,Sambung Macan
3012,211,Sidoharjo
3013,211,Sragen
3014,211,Sukodono
3015,211,Sumberlawang
3016,211,Tangen
3017,211,Tanon
3018,212,Baki
3019,212,Bendosari
3020,212,Bulu
3021,212,Gatak
3022,212,Grogol
3023,212,Kartasura
3024,212,Mojolaban
3025,212,Nguter
3026,212,Polokarto
3027,212,Sukoharjo
3028,212,Tawangsari
3029,212,Weru
3030,213,Adiwerna
3031,213,Balapulang
3032,213,Bojong
3033,213,Bumijawa
3034,213,Dukuhturi
3035,213,Dukuhwaru
3036,213,Jatinegara
3037,213,Kedung Banteng
3038,213,Kramat
3039,213,Lebaksiu
3040,213,Margasari
3041,213,Pagerbarang
3042,213,Pangkah
3043,213,Slawi
3044,213,Surodadi
3045,213,Talang
3046,213,Tarub
3047,213,Warurejo
3048,214,Bansari
3049,214,Bejen
3050,214,Bulu
3051,214,Candiroto
3052,214,Gemawang
3053,214,Jumo
3054,214,Kaloran
3055,214,Kandangan
3056,214,Kedu
3057,214,Kledung
3058,214,Kranggan
3059,214,Ngadirejo
3060,214,Parakan
3061,214,Pringsurat
3062,214,Selopampang
3063,214,Temanggung
3064,214,Tembarak
3065,214,Tlogomulyo
3066,214,Tretep
3067,214,Wonoboyo
3068,215,Baturetno
3069,215,Batuwarno
3070,215,Bulukerto
3071,215,Eromoko
3072,215,Girimarto
3073,215,Giritontro
3074,215,Giriwoyo
3075,215,Jatipurno
3076,215,Jatiroto
3077,215,Jatisrono
3078,215,Karangtengah
3079,215,Kismantoro
3080,215,Manyaran
3081,215,Ngadirojo
3082,215,Nguntoronadi
3083,215,Paranggupito
3084,215,Pracimantoro
3085,215,Puhpelem
3086,215,Purwantoro
3087,215,Selogiri
3088,215,Sidoharjo
3089,215,Slogohimo
3090,215,Tirtomoyo
3091,215,Wonogiri
3092,215,Wuryantoro
3093,216,Garung
3094,216,Kalibawang
3095,216,Kalikajar
3096,216,Kaliwiro
3097,216,Kejajar
3098,216,Kepil
3099,216,Kertek
3100,216,Leksono
3101,216,Mojotengah
3102,216,Sapuran
3103,216,Selomerto
3104,216,Sukoharjo
3105,216,Wadaslintang
3106,216,Watumalang
3107,216,Wonosobo
3108,217,Magelang Selatan
3109,217,Magelang Tengah
3110,217,Magelang Utara
3111,218,Pekalongan Barat
3112,218,Pekalongan Selatan
3113,218,Pekalongan Timur
3114,218,Pekalongan Utara
3115,219,Argomulyo
3116,219,Sidomukti
3117,219,Sidorejo
3118,219,Tingkir
3119,220,Banyumanik
3120,220,Candisari
3121,220,Gajah Mungkur
3122,220,Gayamsari
3123,220,Genuk
3124,220,Gunungpati
3125,220,Mijen
3126,220,Ngaliyan
3127,220,Pedurungan
3128,220,Semarang Barat
3129,220,Semarang Selatan
3130,220,Semarang Tengah
3131,220,Semarang Timur
3132,220,Semarang Utara
3133,220,Tembalang
3134,220,Tugu
3135,221,Banjarsari
3136,221,Jebres
3137,221,Laweyan
3138,221,Pasar Kliwon
3139,221,Serengan
3140,222,Margadana
3141,222,Tegal Barat
3142,222,Tegal Selatan
3143,222,Tegal Timur
3144,223,Bambang Lipuro
3145,223,Banguntapan
3146,223,Bantul
3147,223,Dlingo
3148,223,Imogiri
3149,223,Jetis
3150,223,Kasihan
3151,223,Kretek
3152,223,Pajangan
3153,223,Pandak
3154,223,Piyungan
3155,223,Pleret
3156,223,Pundong
3157,223,Sanden
3158,223,Sedayu
3159,223,Sewon
3160,223,Srandakan
3161,224,Gedang Sari
3162,224,Girisubo
3163,224,Karangmojo
3164,224,Ngawen
3165,224,Nglipar
3166,224,Paliyan
3167,224,Panggang
3168,224,Patuk
3169,224,Playen
3170,224,Ponjong
3171,224,Purwosari
3172,224,Rongkop
3173,224,Sapto Sari
3174,224,Semanu
3175,224,Semin
3176,224,Tanjungsari
3177,224,Tepus
3178,224,Wonosari
3179,225,Galur
3180,225,Girimulyo
3181,225,Kalibawang
3182,225,Kokap
3183,225,Lendah
3184,225,Nanggulan
3185,225,Panjatan
3186,225,Pengasih
3187,225,Samigaluh
3188,225,Sentolo
3189,225,Temon
3190,225,Wates
3191,226,Berbah
3192,226,Cangkringan
3193,226,Depok
3194,226,Gamping
3195,226,Godean
3196,226,Kalasan
3197,226,Minggir
3198,226,Mlati
3199,226,Moyudan
3200,226,Ngaglik
3201,226,Ngemplak
3202,226,Pakem
3203,226,Prambanan
3204,226,Seyegan
3205,226,Sleman
3206,226,Tempel
3207,226,Turi
3208,227,Danurejan
3209,227,Gedong Tengen
3210,227,Gondokusuman
3211,227,Gondomanan
3212,227,Jetis
3213,227,Kotagede
3214,227,Kraton
3215,227,Mantrijeron
3216,227,Mergangsan
3217,227,Ngampilan
3218,227,Pakualaman
3219,227,Tegalrejo
3220,227,Umbulharjo
3221,227,Wirobrajan
3222,228,Arosbaya
3223,228,Bangkalan
3224,228,Blega
3225,228,Burneh
3226,228,Galis
3227,228,Geger
3228,228,Kamal
3229,228,Klampis
3230,228,Kokop
3231,228,Konang
3232,228,Kwanyar
3233,228,Labang
3234,228,Modung
3235,228,Sepulu
3236,228,Socah
3237,228,Tanah Merah
3238,228,Tanjungbumi
3239,228,Tragah
3240,229,Bangorejo
3241,229,Banyuwangi
3242,229,Cluring
3243,229,Gambiran
3244,229,Genteng
3245,229,Giri
3246,229,Glagah
3247,229,Glenmore
3248,229,Kabat
3249,229,Kalibaru
3250,229,Kalipuro
3251,229,Licin
3252,229,Muncar
3253,229,Pesanggaran
3254,229,Purwoharjo
3255,229,Rogojampi
3256,229,Sempu
3257,229,Siliragung
3258,229,Singojuruh
3259,229,Songgon
3260,229,Srono
3261,229,Tegaldlimo
3262,229,Tegalsari
3263,229,Wongsorejo
3264,230,Bakung
3265,230,Binangun
3266,230,Doko
3267,230,Gandusari
3268,230,Garum
3269,230,Kademangan
3270,230,Kanigoro
3271,230,Kesamben
3272,230,Nglegok
3273,230,Panggungrejo
3274,230,Ponggok
3275,230,Sanan Kulon
3276,230,Selopuro
3277,230,Selorejo
3278,230,Srengat
3279,230,Sutojayan
3280,230,Talun
3281,230,Udanawu
3282,230,Wates
3283,230,Wlingi
3284,230,Wonodadi
3285,230,Wonotirto
3286,231,Balen
3287,231,Baureno
3288,231,Bojonegoro
3289,231,Bubulan
3290,231,Dander
3291,231,Gayam
3292,231,Gondang
3293,231,Kalitidu
3294,231,Kanor
3295,231,Kapas
3296,231,Kasiman
3297,231,Kedewan
3298,231,Kedungadem
3299,231,Kepoh Baru
3300,231,Malo
3301,231,Margomulyo
3302,231,Ngambon
3303,231,Ngasem
3304,231,Ngraho
3305,231,Padangan
3306,231,Purwosari
3307,231,Sekar
3308,231,Sugihwaras
3309,231,Sukosewu
3310,231,Sumberrejo
3311,231,Tambakrejo
3312,231,Temayang
3313,231,Trucuk
3314,232,Binakal
3315,232,Bondowoso
3316,232,Botolinggo
3317,232,Cermee
3318,232,Curahdami
3319,232,Grujugan
3320,232,Jambe Sari Darus Sholah
3321,232,Klabang
3322,232,Maesan
3323,232,Pakem
3324,232,Prajekan
3325,232,Pujer
3326,232,Sempol
3327,232,Sukosari
3328,232,Sumber Wringin
3329,232,Taman Krocok
3330,232,Tamanan
3331,232,Tapen
3332,232,Tegalampel
3333,232,Tenggarang
3334,232,Tlogosari
3335,232,Wonosari
3336,232,Wringin
3337,233,Balong Panggang
3338,233,Benjeng
3339,233,Bungah
3340,233,Cerme
3341,233,Driyorejo
3342,233,Duduk Sampeyan
3343,233,Dukun
3344,233,Gresik
3345,233,Kebomas
3346,233,Kedamean
3347,233,Manyar
3348,233,Menganti
3349,233,Panceng
3350,233,Sangkapura
3351,233,Sidayu
3352,233,Tambak
3353,233,Ujung Pangkah
3354,233,Wringin Anom
3355,234,Ajung
3356,234,Ambulu
3357,234,Arjasa
3358,234,Balung
3359,234,Bangsalsari
3360,234,Gumuk Mas
3361,234,Jelbuk
3362,234,Jenggawah
3363,234,Jombang
3364,234,Kalisat
3365,234,Kaliwates
3366,234,Kencong
3367,234,Ledokombo
3368,234,Mayang
3369,234,Mumbulsari
3370,234,Pakusari
3371,234,Panti
3372,234,Patrang
3373,234,Puger
3374,234,Rambipuji
3375,234,Semboro
3376,234,Silo
3377,234,Sukorambi
3378,234,Sukowono
3379,234,Sumber Baru
3380,234,Sumber Jambe
3381,234,Sumber Sari
3382,234,Tanggul
3383,234,Tempurejo
3384,234,Umbulsari
3385,234,Wuluhan
3386,235,Bandar Kedung Mulyo
3387,235,Bareng
3388,235,Diwek
3389,235,Gudo
3390,235,Jogoroto
3391,235,Jombang
3392,235,Kabuh
3393,235,Kesamben
3394,235,Kudu
3395,235,Megaluh
3396,235,Mojoagung
3397,235,Mojowarno
3398,235,Ngoro
3399,235,Ngusikan
3400,235,Perak
3401,235,Peterongan
3402,235,Plandaan
3403,235,Ploso
3404,235,Sumobito
3405,235,Tembelang
3406,235,Wonosalam
3407,236,Badas
3408,236,Banyakan
3409,236,Gampengrejo
3410,236,Grogol
3411,236,Gurah
3412,236,Kandangan
3413,236,Kandat
3414,236,Kayen Kidul
3415,236,Kepung
3416,236,Kras
3417,236,Kunjang
3418,236,Mojo
3419,236,Ngadiluwih
3420,236,Ngancar
3421,236,Ngasem
3422,236,Pagu
